,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,55.62068965517241,20.0,45.58620689655172,5.620689655172414,18.103448275862068,10.0,15.689655172413794,6.758620689655173,19.862068965517242,12.275862068965518,12.793103448275861,4.827586206896552,1.5172413793103448,17.551724137931036,62.96551724137931,21.448275862068964,47.10344827586207,7.206896551724138,20.82758620689655,12.862068965517242,18.82758620689655,8.862068965517242,22.20689655172414,13.0,11.655172413793103,5.931034482758621,2.9310344827586206,16.03448275862069
1103,69.38585858585859,24.534006734006734,56.31784511784512,6.457912457912458,19.108417508417507,13.859932659932658,20.82087542087542,13.125925925925927,22.185858585858586,13.234343434343435,13.441750841750844,6.12929292929293,3.1016835016835023,19.42828282828283,64.87340067340067,22.22962962962963,52.505723905723904,4.823569023569023,14.869360269360268,15.590572390572389,22.01548821548822,11.08956228956229,21.7050505050505,10.61885521885522,14.106397306397307,6.9548821548821556,2.5326599326599326,18.87003367003367
1104,68.5,24.71875,56.0625,5.46875,15.625,13.59375,19.21875,12.0625,23.125,13.40625,12.8125,7.78125,3.96875,18.21875,64.78125,23.0,54.1875,5.65625,17.8125,13.125,19.78125,12.0,22.4375,11.1875,13.9375,5.8125,4.09375,16.65625
1105,63.526570048309175,21.07729468599034,56.908212560386474,3.8164251207729465,13.507246376811592,17.555555555555554,27.3719806763285,13.917874396135264,21.492753623188406,9.68599033816425,15.85024154589372,9.347826086956522,5.207729468599034,20.57487922705314,69.9951690821256,24.70048309178744,56.63768115942028,5.111111111111112,16.280193236714975,15.483091787439612,24.449275362318836,15.207729468599034,27.014492753623184,14.246376811594201,18.73913043478261,8.072463768115943,5.29951690821256,20.719806763285025
1106,63.73809523809524,21.130952380952383,53.27380952380952,5.888888888888888,18.992063492063494,15.587301587301587,24.123015873015873,13.293650793650794,22.214285714285715,12.59126984126984,16.158730158730158,7.444444444444445,4.1309523809523805,20.73809523809524,66.13888888888889,22.26190476190476,50.59920634920635,4.984126984126983,13.980158730158731,16.630952380952383,24.734126984126984,10.194444444444445,23.507936507936506,11.36111111111111,15.924603174603176,7.825396825396825,3.5634920634920633,21.21825396825397
1107,62.20833333333333,22.024305555555554,53.857638888888886,6.017361111111111,18.142361111111114,12.142361111111112,16.84027777777778,12.388888888888888,23.461805555555557,11.784722222222221,16.038194444444443,5.802083333333333,3.003472222222222,18.67361111111111,68.58680555555556,24.145833333333336,55.46527777777778,6.871527777777777,18.84375,13.423611111111112,19.458333333333336,11.03125,22.010416666666664,13.413194444444445,12.159722222222223,8.086805555555557,4.013888888888889,16.604166666666668
1108,60.37992831541219,20.899641577060933,55.157706093189965,4.329749103942652,14.039426523297491,14.25089605734767,23.293906810035843,11.394265232974911,22.813620071684586,8.634408602150536,20.627240143369175,6.863799283154122,3.154121863799283,21.526881720430104,81.70609318996415,28.544802867383513,61.48745519713262,7.161290322580645,18.731182795698928,17.455197132616487,27.46953405017921,14.99641577060932,27.745519713261647,18.197132616487455,15.659498207885305,10.731182795698924,5.397849462365591,20.204301075268816
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,61.375627240143366,21.577777777777776,50.76129032258064,5.864516129032259,16.92258064516129,12.355555555555556,17.919713261648745,9.653763440860214,25.038709677419355,14.187813620071685,14.52831541218638,3.4480286738351253,2.5806451612903225,18.622939068100354,65.95483870967742,23.200716845878134,54.09032258064516,5.340501792114695,15.082437275985663,14.212903225806452,20.9820788530466,9.32831541218638,22.210752688172047,12.28888888888889,9.415770609318997,7.785663082437276,2.8530465949820787,16.842293906810035
1111,72.66666666666667,24.630824372759857,51.94623655913979,7.060931899641577,17.85304659498208,16.344086021505376,21.842293906810035,10.67383512544803,26.956989247311828,11.068100358422939,14.942652329749102,5.354838709677419,2.8924731182795695,17.573476702508962,68.34767025089606,24.197132616487455,57.54480286738352,7.767025089605736,22.111111111111107,12.186379928315413,18.659498207885306,10.060931899641577,19.620071684587813,13.225806451612904,10.333333333333334,6.960573476702509,2.412186379928315,19.559139784946236
1112,70.26021505376345,23.516129032258064,53.0573476702509,6.111111111111112,17.096774193548388,17.116845878136203,23.362724014336916,9.555555555555555,23.953405017921146,12.1089605734767,13.774193548387096,5.906093189964158,2.4544802867383506,18.771326164874548,70.40716845878136,24.817921146953406,56.696057347670255,5.697491039426524,18.067383512544804,15.07383512544803,21.71541218637993,11.00931899641577,22.59641577060932,12.469534050179211,12.609318996415771,5.706093189964157,3.444444444444444,19.51182795698925
