,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF
1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,60.10699588477366,20.707818930041153,46.55144032921811,6.193415637860083,18.59259259259259,12.497942386831276,18.34156378600823,5.79835390946502,22.115226337448558,13.251028806584364,12.905349794238683,6.181069958847736,2.9300411522633745,16.86008230452675,62.67901234567902,21.041152263374485,50.485596707818935,6.777777777777778,21.016460905349795,13.818930041152262,19.31275720164609,10.160493827160494,23.502057613168724,12.748971193415638,13.45679012345679,6.724279835390946,2.6502057613168724,17.897119341563787
1103,70.96875,24.920138888888886,53.986111111111114,5.861111111111112,15.98611111111111,15.26736111111111,22.104166666666668,11.20486111111111,23.576388888888886,13.628472222222221,14.243055555555555,7.260416666666667,4.270833333333334,18.17013888888889,65.13194444444444,23.5,56.05208333333333,4.753472222222222,16.25,13.378472222222223,19.29861111111111,11.802083333333334,21.37847222222222,11.96875,14.180555555555555,6.434027777777778,3.4131944444444446,18.75347222222222
1104,64.50625,23.45625,51.8875,4.0125,14.05,13.58125,18.98125,10.71875,24.20625,12.2125,12.8625,7.25625,4.125,18.29375,57.70625,19.9625,51.525,4.80625,17.025,12.975,19.93125,11.36875,20.9125,10.20625,13.4875,5.5,3.55625,16.4125
1105,60.51282051282051,21.457264957264957,53.34615384615385,5.222222222222222,16.517094017094017,12.376068376068373,18.965811965811966,10.794871794871794,22.311965811965813,10.478632478632479,16.128205128205128,6.102564102564102,3.9487179487179485,22.27777777777778,69.01282051282053,23.158119658119656,51.76923076923077,4.636752136752137,13.175213675213675,18.05982905982906,27.427350427350426,11.337606837606838,24.7008547008547,10.636752136752136,13.93162393162393,7.653846153846154,4.145299145299145,17.196581196581196
1106,56.494949494949495,20.08289794496691,53.878439568094734,5.8544061302682,19.49947753396029,10.474747474747474,18.28317659352142,12.471264367816092,21.7488679902473,10.90107976314873,14.677464298153954,7.336816440264717,2.9926854754440964,19.53570184604667,62.362243120863816,22.100661790316963,50.48241030999652,4.3747823058167885,14.947405085336118,13.786137234413097,21.09543712991989,10.690700104493207,25.77777777777778,12.92128178335075,15.211772901428073,7.411703239289446,4.218739115290839,17.83629397422501
1107,71.66329966329965,24.636363636363637,55.31986531986532,7.040404040404041,19.602693602693602,15.35016835016835,20.35690235690236,11.84175084175084,22.804713804713803,12.255892255892256,12.43097643097643,5.468013468013468,2.8181818181818183,16.902356902356903,68.25925925925927,25.44107744107744,55.976430976430976,7.148148148148148,19.141414141414145,10.228956228956228,15.498316498316498,10.952861952861953,21.49158249158249,13.643097643097644,12.88215488215488,5.494949494949495,3.0505050505050506,18.205387205387208
1108,60.0,21.25,52.25,4.0,13.464285714285714,13.5,19.571428571428573,8.857142857142858,20.857142857142858,9.285714285714286,15.964285714285714,6.607142857142857,3.3214285714285716,19.642857142857142,68.96428571428571,23.821428571428573,55.07142857142857,5.321428571428571,16.071428571428573,16.0,24.535714285714285,13.392857142857142,24.142857142857142,12.107142857142858,14.928571428571429,8.107142857142858,4.428571428571429,18.071428571428573
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,64.22939068100358,22.154121863799286,51.68100358422939,7.07168458781362,17.61648745519713,12.849462365591398,17.921146953405017,8.405017921146953,23.82437275985663,12.56989247311828,11.053763440860214,4.440860215053764,2.7347670250896057,17.118279569892476,61.48028673835125,21.813620071684586,53.587813620071685,5.526881720430107,18.0752688172043,12.32616487455197,17.910394265232974,10.379928315412187,23.340501792114694,11.118279569892472,10.931899641577061,5.663082437275985,2.695340501792115,17.99283154121864
1111,66.96168582375479,23.50191570881226,53.394636015325666,6.490421455938698,18.862068965517242,13.46743295019157,20.42911877394636,10.245210727969347,23.766283524904214,11.71647509578544,14.095785440613026,5.486590038314176,3.6704980842911876,19.593869731800766,70.6015325670498,25.20689655172414,56.86206896551724,5.118773946360154,16.0727969348659,15.068965517241379,22.586206896551722,11.425287356321839,23.386973180076627,12.482758620689655,10.839080459770116,6.839080459770115,2.57088122605364,17.873563218390803
1112,68.97058823529412,22.71895424836601,51.535947712418306,7.343137254901961,19.34967320261438,16.189542483660126,23.016339869281044,10.0359477124183,25.294117647058822,13.428104575163399,12.372549019607842,5.575163398692811,3.4771241830065356,16.647058823529413,62.18300653594771,22.745098039215687,56.05882352941177,4.748366013071895,16.937908496732028,11.944444444444443,18.098039215686274,10.774509803921568,22.388888888888886,11.375816993464053,11.754901960784315,5.647058823529412,3.042483660130719,18.921568627450977
1113,61.0,21.096774193548388,46.41935483870968,5.838709677419355,16.032258064516128,12.96774193548387,19.161290322580644,8.451612903225806,23.0,12.161290322580646,16.29032258064516,5.580645161290323,3.967741935483871,17.677419354838708,66.3225806451613,22.612903225806452,52.45161290322581,6.806451612903226,18.516129032258064,14.290322580645162,20.096774193548388,9.903225806451612,20.06451612903226,13.580645161290322,11.258064516129032,7.419354838709677,2.4838709677419355,17.838709677419356
1114,61.37777777777778,20.722222222222225,52.151851851851845,5.137037037037037,15.474074074074073,14.796296296296298,21.25185185185185,9.54814814814815,22.825925925925926,9.777777777777777,12.229629629629631,6.22962962962963,3.055555555555556,19.40740740740741,63.34444444444444,21.15555555555556,50.2037037037037,6.044444444444445,17.92962962962963,14.988888888888887,22.81111111111111,10.49259259259259,25.233333333333334,11.637037037037038,14.066666666666666,4.859259259259259,4.166666666666667,19.144444444444442
1115,60.7979797979798,21.303030303030305,51.56902356902357,4.373737373737374,14.609427609427609,13.818181818181818,21.693602693602696,10.993265993265993,22.367003367003367,11.08080808080808,14.831649831649832,6.946127946127946,3.97979797979798,18.14814814814815,69.23569023569024,23.90909090909091,53.949494949494955,6.952861952861953,18.632996632996633,14.464646464646465,22.82828282828283,12.151515151515152,23.892255892255893,13.11784511784512,14.255892255892256,7.5218855218855225,3.4141414141414144,18.22895622895623
1116,71.84375,25.25,58.125,6.40625,18.125,14.9375,21.625,11.34375,22.46875,13.625,12.96875,8.28125,5.0,19.3125,69.71875,24.78125,57.09375,5.9375,18.28125,14.21875,21.03125,13.0,24.625,12.59375,16.21875,5.5625,4.78125,18.53125
1117,62.83838383838385,21.784511784511785,51.07407407407407,5.161616161616161,13.73063973063973,14.107744107744107,21.084175084175087,11.265993265993266,22.04377104377104,9.535353535353536,13.599326599326599,5.905723905723906,2.3164983164983166,15.626262626262625,65.48148148148148,24.494949494949495,53.942760942760934,6.228956228956229,15.73063973063973,10.262626262626263,14.915824915824915,9.794612794612792,21.727272727272727,11.824915824915825,12.734006734006734,6.808080808080808,3.9057239057239057,18.154882154882156
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,65.86896551724138,21.996934865900382,52.83295019157088,7.717241379310345,21.94176245210728,14.157854406130268,19.372413793103448,8.045210727969348,23.00919540229885,12.955555555555556,15.191570881226053,5.775478927203065,1.8406130268199234,19.193869731800763,70.00613026819924,24.537164750957853,54.442911877394636,7.252107279693487,20.954022988505745,13.679693486590038,19.88199233716475,10.0544061302682,25.544827586206896,13.46360153256705,15.192337164750958,6.324137931034483,2.888122605363985,19.14176245210728
1120,61.992114695340504,22.23082437275986,53.23870967741936,4.965591397849463,16.4752688172043,12.564874551971325,19.378494623655914,10.751971326164876,23.129032258064516,12.305376344086023,13.353405017921146,6.323297491039427,4.763440860215054,18.323297491039426,63.296057347670256,21.513261648745516,52.58207885304659,6.481720430107527,18.58637992831541,13.787813620071685,20.096774193548388,11.278136200716848,23.531182795698925,12.161290322580646,14.02867383512545,7.056630824372759,3.8050179211469537,17.451612903225808
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,68.51971326164875,24.541218637992834,55.3405017921147,4.193548387096774,13.387096774193548,15.243727598566307,22.813620071684586,12.075268817204302,21.29032258064516,11.92831541218638,14.530465949820789,7.100358422939069,3.5197132616487457,17.928315412186382,72.72401433691756,26.283154121863802,56.04301075268817,6.548387096774194,17.379928315412187,13.609318996415771,19.845878136200714,12.050179211469533,23.07885304659498,13.659498207885305,14.716845878136201,7.100358422939069,3.1362007168458783,20.06451612903226
1123,63.0,21.379310344827587,50.758620689655174,6.379310344827586,19.137931034482758,13.862068965517242,20.17241379310345,10.862068965517242,22.448275862068964,13.275862068965518,13.10344827586207,6.068965517241379,2.586206896551724,16.93103448275862,61.48275862068966,21.379310344827587,51.724137931034484,6.689655172413793,18.655172413793103,12.03448275862069,17.20689655172414,11.03448275862069,21.448275862068964,12.344827586206897,13.793103448275861,5.827586206896552,3.1724137931034484,18.655172413793103
