,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF
1101,66.50311111111111,23.904,52.36,6.931555555555556,18.77511111111111,11.763555555555556,18.346666666666668,7.4862222222222226,22.476444444444443,13.308444444444444,14.214222222222222,6.882666666666666,2.733333333333333,21.74222222222222,71.26488888888889,24.372444444444444,52.709333333333326,6.936888888888888,19.213333333333335,15.583111111111112,23.33333333333333,10.43911111111111,24.66311111111111,13.298666666666668,14.522666666666666,5.928,3.110222222222222,16.996444444444442
1102,70.72043010752687,23.921146953405017,55.8853046594982,7.85304659498208,21.636559139784946,15.025089605734767,20.936917562724016,9.318279569892473,24.933333333333334,14.349820788530465,12.35483870967742,5.831541218637993,1.7899641577060932,17.667383512544802,74.75412186379928,25.989964157706094,56.3168458781362,9.665232974910396,26.354121863799286,13.108960573476702,18.317562724014337,8.070967741935483,25.901075268817205,15.62437275985663,12.064516129032258,6.215770609318997,3.450179211469534,20.392114695340503
1103,76.66666666666667,26.272727272727273,56.303030303030305,10.090909090909092,27.303030303030305,14.030303030303031,20.696969696969695,9.818181818181818,24.575757575757574,14.515151515151516,11.636363636363637,5.424242424242424,3.121212121212121,18.363636363636363,71.18181818181819,25.424242424242426,57.0,6.878787878787879,18.939393939393938,13.454545454545455,19.09090909090909,9.666666666666666,23.363636363636363,11.272727272727273,11.303030303030303,5.878787878787879,1.878787878787879,18.848484848484848
1104,67.75757575757575,23.454545454545453,55.343434343434346,6.525252525252525,20.515151515151516,14.323232323232322,22.060606060606062,12.171717171717171,26.383838383838388,11.313131313131315,13.636363636363637,5.9393939393939394,4.161616161616161,19.363636363636363,63.64646464646465,21.585858585858585,53.53535353535353,6.07070707070707,18.141414141414145,14.404040404040405,21.525252525252526,9.616161616161618,23.49494949494949,9.474747474747476,13.434343434343436,6.191919191919191,3.0101010101010104,19.49494949494949
1105,61.025078369905955,21.42319749216301,53.156739811912225,4.29153605015674,15.579937304075235,13.887147335423197,20.815047021943574,10.122257053291534,21.5423197492163,11.266457680250785,13.137931034482758,3.4858934169278997,1.7648902821316614,17.81818181818182,76.84639498432601,28.08150470219436,59.14733542319749,7.304075235109718,20.11912225705329,13.379310344827585,19.661442006269596,12.275862068965518,24.30407523510972,14.473354231974922,9.210031347962383,6.968652037617555,3.761755485893417,18.134796238244515
1106,64.40336700336701,22.760269360269362,58.42020202020202,6.260606060606061,21.326262626262626,12.622222222222224,19.96902356902357,13.648148148148149,24.016161616161618,9.30942760942761,15.317845117845117,4.7696969696969695,2.928956228956229,20.085858585858585,73.5094276094276,25.435016835016835,56.56262626262627,6.311447811447811,18.127272727272725,16.327946127946127,24.01380471380471,11.188552188552189,25.924242424242426,12.694612794612794,12.54814814814815,7.080808080808081,2.994949494949495,17.964983164983163
1107,71.03030303030303,25.696969696969695,54.96969696969697,5.393939393939394,14.636363636363637,14.242424242424242,18.666666666666668,10.636363636363637,24.454545454545453,12.575757575757576,11.878787878787879,5.121212121212121,1.696969696969697,17.848484848484848,66.24242424242425,23.21212121212121,53.03030303030303,7.96969696969697,23.060606060606062,11.848484848484848,16.666666666666668,7.606060606060606,21.12121212121212,12.696969696969697,11.575757575757576,5.7272727272727275,4.03030303030303,18.242424242424242
1108,67.31800766283524,24.20689655172414,57.314176245210724,6.524904214559387,20.406130268199234,12.379310344827585,18.819923371647512,11.720306513409962,25.773946360153257,12.363984674329501,14.030651340996169,6.310344827586207,3.264367816091954,19.153256704980844,68.67432950191571,24.145593869731798,56.86206896551724,5.486590038314176,18.187739463601535,14.89655172413793,22.613026819923373,11.67816091954023,25.053639846743295,13.452107279693486,12.777777777777777,6.873563218390805,2.57088122605364,17.06896551724138
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,61.25185185185185,22.977777777777774,51.2037037037037,5.5777777777777775,17.55925925925926,9.718518518518518,15.685185185185185,6.774074074074075,22.014814814814816,11.266666666666667,13.15925925925926,6.925925925925926,2.4185185185185185,18.225925925925928,68.06296296296297,23.78888888888889,50.722222222222214,5.707407407407407,15.525925925925925,14.777777777777779,20.970370370370368,8.559259259259258,24.48888888888889,12.75925925925926,13.137037037037036,6.574074074074074,2.7925925925925923,16.337037037037035
1111,70.17460317460318,23.797619047619044,58.59126984126984,7.916666666666666,24.285714285714285,14.662698412698413,21.714285714285715,11.19047619047619,25.309523809523814,12.674603174603176,13.884920634920634,5.0,2.7698412698412698,21.765873015873016,77.2936507936508,26.67063492063492,56.5595238095238,6.48015873015873,16.583333333333336,17.47222222222222,25.33730158730159,9.384920634920634,27.48015873015873,13.123015873015873,12.055555555555555,6.091269841269841,3.623015873015873,20.26984126984127
1112,76.26470588235294,26.205882352941178,55.088235294117645,6.735294117647059,16.941176470588236,17.11764705882353,22.58823529411765,10.294117647058824,26.470588235294116,13.794117647058824,11.441176470588236,5.5,3.235294117647059,16.970588235294116,65.44117647058823,23.764705882352942,57.205882352941174,6.411764705882353,20.941176470588236,11.5,16.676470588235293,9.382352941176471,20.558823529411764,12.647058823529411,11.911764705882353,4.735294117647059,3.0,19.794117647058822
1113,78.24579124579125,26.797979797979796,61.83164983164983,9.905723905723907,27.077441077441076,14.744107744107744,19.703703703703702,9.185185185185185,23.333333333333332,12.98989898989899,10.38047138047138,5.858585858585858,3.195286195286195,16.865319865319865,81.37037037037037,29.52188552188552,61.602693602693606,9.17845117845118,25.205387205387208,13.148148148148149,18.468013468013467,11.087542087542088,28.53872053872054,18.74074074074074,13.276094276094275,5.151515151515151,3.936026936026936,18.23569023569024
1114,65.74444444444444,23.381481481481483,53.9962962962963,6.151851851851851,18.214814814814815,12.82962962962963,17.425925925925927,9.418518518518518,22.962962962962965,11.285185185185185,12.770370370370369,5.692592592592592,3.6074074074074076,18.114814814814814,68.03333333333333,23.022222222222222,51.27037037037037,7.033333333333333,19.42222222222222,14.955555555555554,20.72962962962963,8.777777777777777,23.74074074074074,12.440740740740742,13.003703703703703,5.4,2.5703703703703704,16.12222222222222
1115,60.193333333333335,21.21333333333333,53.16,6.466666666666667,18.80666666666667,11.3,17.433333333333334,10.406666666666666,20.373333333333335,9.946666666666665,17.773333333333333,8.46,2.6933333333333334,22.346666666666668,72.74666666666667,22.84,49.82,6.373333333333333,19.5,20.69333333333333,29.279999999999998,11.213333333333333,24.313333333333333,13.566666666666666,16.113333333333333,9.553333333333335,2.993333333333333,15.973333333333333
1116,79.79411764705883,27.735294117647058,60.1764705882353,6.529411764705882,17.941176470588236,17.794117647058822,23.352941176470587,11.323529411764707,24.941176470588236,14.088235294117647,11.735294117647058,7.529411764705882,4.735294117647059,20.58823529411765,74.0,25.029411764705884,59.61764705882353,7.411764705882353,22.294117647058822,16.529411764705884,23.441176470588236,12.558823529411764,23.58823529411765,12.588235294117647,13.088235294117647,4.9411764705882355,3.264705882352941,18.941176470588236
1117,72.20071684587813,25.38351254480287,55.433691756272395,6.792114695340501,17.982078853046595,14.641577060931901,23.017921146953405,10.731182795698926,25.1505376344086,12.254480286738351,12.763440860215054,5.103942652329749,2.5770609318996414,20.26164874551971,69.22222222222221,23.774193548387096,54.55913978494623,6.07168458781362,18.985663082437277,15.60215053763441,22.8494623655914,9.530465949820789,23.953405017921146,12.885304659498209,12.849462365591398,5.491039426523297,3.985663082437276,20.39426523297491
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,71.15412186379929,25.806451612903228,58.63440860215054,8.792114695340501,25.046594982078858,10.74910394265233,16.27956989247312,9.469534050179211,27.283154121863802,15.831541218637993,14.831541218637994,5.315412186379928,1.8243727598566306,19.14695340501792,72.82437275985663,26.154121863799283,58.92831541218637,6.921146953405018,20.46953405017921,13.594982078853047,19.73835125448029,8.641577060931901,26.42652329749104,13.555555555555555,12.469534050179211,7.268817204301076,3.7885304659498207,16.763440860215052
1120,79.875,26.73611111111111,61.07638888888889,8.975694444444445,24.493055555555554,17.427083333333336,25.927083333333336,11.430555555555557,24.850694444444446,13.086805555555555,13.472222222222223,7.340277777777778,5.038194444444444,20.854166666666668,79.03125,26.743055555555557,61.20138888888889,8.461805555555555,23.69097222222222,17.083333333333332,23.711805555555554,12.430555555555555,26.295138888888886,13.534722222222221,14.989583333333334,6.121527777777778,2.892361111111111,22.48611111111111
1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,75.5079365079365,25.797619047619044,56.257936507936506,7.392857142857143,20.984126984126984,16.51984126984127,23.02777777777778,8.083333333333334,21.944444444444446,10.178571428571429,12.40873015873016,5.007936507936508,2.4801587301587302,18.154761904761905,84.21428571428571,30.93253968253968,62.607142857142854,8.793650793650794,23.702380952380953,13.555555555555555,18.496031746031747,12.297619047619047,25.36111111111111,15.873015873015873,12.59126984126984,5.73015873015873,2.8095238095238098,20.384920634920636
1123,77.04861111111111,26.57638888888889,57.77777777777778,8.89236111111111,23.64236111111111,15.003472222222223,20.76388888888889,9.625,27.20138888888889,14.930555555555557,14.642361111111109,5.777777777777778,3.4965277777777777,19.506944444444443,74.67013888888889,25.45486111111111,60.510416666666664,7.621527777777778,21.295138888888886,16.13888888888889,22.32986111111111,11.010416666666668,24.444444444444446,11.854166666666668,12.65625,7.40625,3.232638888888889,19.520833333333332
1124,71.61290322580645,25.774193548387096,55.225806451612904,6.612903225806452,18.70967741935484,13.451612903225806,18.903225806451612,12.67741935483871,24.93548387096774,15.483870967741936,13.419354838709678,5.129032258064516,4.870967741935484,17.677419354838708,63.03225806451613,22.322580645161292,56.064516129032256,6.064516129032258,19.29032258064516,12.32258064516129,17.032258064516128,10.516129032258064,19.032258064516128,13.0,10.935483870967742,5.32258064516129,3.5806451612903225,18.387096774193548
1125,76.38271604938271,26.604938271604937,56.20164609053498,9.954732510288066,29.51851851851852,13.218106995884774,17.131687242798353,8.049382716049383,26.2880658436214,15.979423868312757,12.670781893004115,4.415637860082305,2.5432098765432096,17.473251028806583,69.79835390946502,24.995884773662553,57.831275720164605,5.967078189300412,18.707818930041153,13.839506172839506,18.555555555555557,8.876543209876543,23.477366255144034,11.131687242798353,11.378600823045268,5.555555555555555,2.9917695473251027,17.843621399176953
1126,68.6986531986532,25.172390572390572,61.240404040404044,6.9437710437710445,21.550168350168352,11.410101010101009,17.220202020202017,12.093265993265993,22.268013468013468,13.33737373737374,12.308754208754209,6.888552188552188,2.743097643097643,20.318855218855223,76.83838383838383,27.18686868686869,57.81851851851852,6.930303030303031,20.810437710437714,15.534343434343436,23.108417508417507,12.558922558922559,26.965319865319866,16.267676767676768,13.647811447811447,5.282491582491583,3.878114478114478,16.198989898989897
1127,64.77777777777779,22.911877394636015,54.47892720306513,7.325670498084292,21.275862068965516,11.628352490421456,16.766283524904214,8.045977011494251,24.337164750957857,11.551724137931034,12.440613026819923,5.011494252873563,2.3869731800766285,17.103448275862068,70.96551724137932,25.582375478927204,56.18007662835249,7.444444444444445,20.846743295019156,12.356321839080461,18.045977011494255,9.482758620689655,26.11494252873563,13.96168582375479,11.440613026819923,5.911877394636016,3.145593869731801,16.731800766283524
1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,75.51724137931035,25.344827586206897,56.310344827586206,8.137931034482758,22.862068965517242,16.689655172413794,23.275862068965516,9.482758620689655,25.75862068965517,12.413793103448276,12.620689655172415,4.896551724137931,2.413793103448276,21.103448275862068,72.17241379310344,24.379310344827587,56.51724137931034,5.724137931034483,16.75862068965517,17.689655172413794,24.137931034482758,9.172413793103448,24.586206896551722,11.724137931034482,11.655172413793103,5.9655172413793105,4.586206896551724,20.275862068965516
1130,72.5,26.34375,58.75,8.0,21.375,11.8125,17.375,9.125,25.78125,14.78125,14.59375,5.59375,2.71875,18.65625,78.375,27.0,57.5,7.15625,20.21875,17.21875,22.78125,8.21875,26.4375,15.65625,12.4375,7.6875,3.75,16.46875
1131,71.37132616487456,24.93548387096774,56.784229390681006,8.29820788530466,23.58709677419355,13.202150537634408,18.989964157706094,9.889605734767025,24.924014336917566,13.44516129032258,14.113261648745517,8.184946236559139,2.4752688172043014,18.93046594982079,70.1405017921147,23.823655913978495,55.483870967741936,8.404301075268817,23.040860215053765,14.088888888888889,20.598566308243726,9.977777777777776,25.232974910394265,13.639426523297493,14.49247311827957,6.893906810035842,3.253046594982079,17.078853046594983
