,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF
1101,69.11111111111111,23.57037037037037,53.407407407407405,6.748148148148148,18.62962962962963,15.222222222222221,21.562962962962963,8.125925925925927,22.333333333333332,12.718518518518518,13.333333333333334,6.703703703703703,2.4222222222222225,22.15555555555556,75.45925925925927,26.21481481481481,53.12592592592593,5.525925925925925,14.97037037037037,17.503703703703703,24.71851851851852,8.496296296296297,25.0,12.718518518518518,13.37037037037037,5.096296296296296,3.274074074074074,19.503703703703703
1102,66.26161616161616,22.817171717171714,54.05622895622896,6.197643097643097,18.51212121212121,14.42962962962963,21.422222222222224,8.623232323232322,25.187542087542088,12.872390572390573,13.001346801346802,5.959595959595959,1.6356902356902354,18.92828282828283,72.38114478114477,24.332996632996633,55.84074074074074,9.109427609427609,26.09124579124579,14.605723905723908,20.588888888888892,9.820538720538723,26.893939393939394,14.416161616161615,13.287205387205388,6.41077441077441,4.298316498316498,20.286195286195284
1103,76.33333333333333,25.939393939393938,59.81818181818182,11.787878787878787,30.272727272727273,12.666666666666666,18.363636363636363,10.303030303030303,26.12121212121212,14.515151515151516,10.818181818181818,5.333333333333333,3.8484848484848486,17.848484848484848,69.06060606060606,25.060606060606062,59.57575757575758,5.9393939393939394,19.606060606060606,13.0,19.242424242424242,11.212121212121213,25.87878787878788,11.484848484848484,11.545454545454545,5.848484848484849,2.3636363636363638,17.757575757575758
1104,66.32638888888889,22.37847222222222,52.451388888888886,7.788194444444445,22.69097222222222,13.78125,21.538194444444443,9.70138888888889,24.6875,10.479166666666668,13.197916666666666,5.586805555555555,5.239583333333333,19.20486111111111,67.32986111111111,22.93402777777778,56.34375,6.395833333333334,19.48611111111111,15.065972222222221,22.510416666666668,12.899305555555555,24.760416666666664,11.104166666666666,11.989583333333332,5.670138888888889,2.854166666666667,19.489583333333336
1105,66.21031746031746,22.924603174603174,55.404761904761905,5.805555555555555,20.503968253968253,14.555555555555555,21.32936507936508,11.22222222222222,22.75,12.5,11.607142857142858,5.503968253968253,2.126984126984127,19.107142857142858,68.86507936507937,24.583333333333332,54.1984126984127,5.646825396825396,17.543650793650794,14.051587301587302,21.40079365079365,10.515873015873016,24.28174603174603,11.900793650793648,11.11904761904762,5.845238095238095,2.765873015873016,19.964285714285715
1106,68.91570881226053,24.413793103448278,61.09578544061302,6.854406130268199,20.57088122605364,13.233716475095788,19.103448275862068,12.440613026819923,24.180076628352488,11.659003831417621,11.865900383141762,5.64367816091954,3.71264367816092,20.954022988505745,72.59386973180078,25.295019157088124,55.11877394636015,5.885057471264368,17.45593869731801,16.11877394636015,24.632183908045974,10.406130268199236,27.10344827586207,13.03831417624521,12.727969348659006,5.9272030651340994,3.6743295019157083,17.164750957854405
1107,74.01075268817203,25.017921146953405,54.842293906810035,5.637992831541219,17.46594982078853,18.336917562724015,24.50537634408602,11.64516129032258,26.322580645161292,12.365591397849462,12.616487455197133,6.448028673835125,1.5627240143369174,17.43727598566308,65.13978494623656,24.06451612903226,56.727598566308245,6.82078853046595,22.458781362007166,10.189964157706093,15.222222222222223,9.358422939068099,21.29749103942652,12.017921146953405,12.921146953405017,5.383512544802867,4.057347670250896,21.11111111111111
1108,65.09812409812409,22.354617604617605,55.45670995670996,5.883477633477633,18.958152958152958,14.505411255411255,21.224025974025974,12.606060606060606,22.6547619047619,8.94119769119769,14.029581529581531,4.358585858585859,3.8455988455988455,18.091269841269842,71.23196248196248,24.36038961038961,54.83152958152958,7.240981240981241,19.57900432900433,15.27020202020202,21.751443001443,10.698051948051946,23.614357864357864,13.024170274170276,11.552669552669553,6.847402597402597,3.176767676767677,18.78896103896104
1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,57.11111111111111,20.2078853046595,47.62724014336917,6.240143369175628,18.31899641577061,10.455197132616487,15.010752688172044,6.974910394265233,20.956989247311828,11.14336917562724,13.709677419354838,5.645161290322581,2.2043010752688175,18.121863799283155,65.21505376344086,23.56272401433692,50.200716845878134,4.709677419354839,15.132616487455197,13.379928315412187,20.04301075268817,9.096774193548388,22.68100358422939,11.594982078853047,11.935483870967742,7.211469534050178,2.412186379928315,16.978494623655916
1111,70.54838709677419,23.193548387096776,57.903225806451616,8.258064516129032,23.225806451612904,15.903225806451612,22.612903225806452,12.67741935483871,24.096774193548388,11.548387096774194,14.903225806451612,4.096774193548387,3.3225806451612905,21.516129032258064,77.35483870967742,27.612903225806452,59.74193548387097,5.903225806451613,15.290322580645162,16.225806451612904,23.806451612903224,11.516129032258064,25.741935483870968,12.064516129032258,11.258064516129032,6.354838709677419,3.7419354838709675,21.70967741935484
1112,79.63973063973066,27.457912457912457,56.936026936026934,6.363636363636363,16.632996632996633,18.36026936026936,25.383838383838384,11.336700336700336,28.094276094276093,14.255892255892256,12.518518518518517,4.814814814814815,4.6700336700336695,17.811447811447813,67.39393939393939,24.59259259259259,59.61616161616162,5.9326599326599325,18.575757575757574,12.276094276094275,17.25925925925926,9.296296296296296,21.094276094276093,11.95959595959596,11.393939393939394,5.239057239057238,3.3063973063973067,21.663299663299664
